,words,vectors
2647,"['also', 'another', 'better', 'could', 'example', 'feel', 'give', 'go', 'going', 'good', 'help', 'home', 'homework', 'idea', 'like', 'lot', 'make', 'need', 'nt', 'really', 'school', 'something', 'student', 'teacher', 'think', 'time', 'want', 'work', 'would']","[0.0, 0.0, 0.0, 0.11595027888822249, 0.0, 0.05568721888339872, 0.0, 0.0, 0.0, 0.04222145046647675, 0.0, 0.0, 0.0, 0.0, 0.10334605653941575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0811357374199169, 0.0, 0.0, 0.10727121300303923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.048301650803195206, 0.04046058128092024, 0.0, 0.04250299032669343, 0.06724112521179751, 0.0, 0.0, 0.44155512901731764, 0.0, 0.0, 0.05780511834660118, 0.43473445059512517, 0.0, 0.05211756447343307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09776125964351888, 0.18146814695242222, 0.17629951602039873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1633218019517026, 0.0, 0.0, 0.1413351969780356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05123662428357705, 0.0, 0.0, 0.07335703457155482, 0.0, 0.0, 0.0, 0.042073734291875324, 0.0, 0.4553585738458253, 0.0, 0.0, 0.37086376790246106, 0.0, 0.0, 0.03542030159354087, 0.06574929200669172, 0.0, 0.0, 0.07010353128966963, 0.0, 0.22598601684740469, 0.0, 0.0, 0.1270109295969764, 0.0]"
2648,"['agree', 'also', 'best', 'class', 'could', 'example', 'feel', 'first', 'generic', 'get', 'going', 'good', 'group', 'help', 'idea', 'know', 'like', 'lot', 'make', 'much', 'name', 'need', 'nt', 'one', 'problem', 'reason', 'say', 'see', 'self', 'someone', 'student', 'teacher', 'time', 'try', 'use', 'want', 'way', 'work', 'working', 'would']","[0.0, 0.0, 0.08606126718560637, 0.02971029631251504, 0.0, 0.0, 0.0, 0.0, 0.0816114862117203, 0.0, 0.0, 0.0, 0.07623824010262541, 0.0, 0.1588840660991899, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031184489033492906, 0.0, 0.0, 0.041229648880735895, 0.037342964542110196, 0.0, 0.0, 0.11276714950816911, 0.12913229463275727, 0.0, 0.0, 0.0, 0.09801604653251578, 0.025844100250357598, 0.5162615483802465, 0.0, 0.028285256937721416, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08012546231570554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03029707875937353, 0.0, 0.0, 0.07514900403198652, 0.06974721150654066, 0.0271042600894567, 0.0, 0.0, 0.0, 0.08270517338197834, 0.11304819539960614, 0.03138633544139658, 0.0, 0.0, 0.054322127836188026, 0.027161063918094013, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09143814155897338, 0.0, 0.10875783977724734, 0.03830969304793738, 0.0, 0.07785916693522149, 0.04874699764941279, 0.04200123707940811, 0.0, 0.0, 0.381855033300363, 0.0, 0.0, 0.0814521968870063, 0.0, 0.0, 0.0, 0.12635357369903477, 0.042108040844805746, 0.047213010473175755, 0.026944264910017116, 0.032117035875789283, 0.37638309556555977, 0.47526978767322264, 0.0, 0.16272200418301225, 0.0]"
2649,"['agree', 'also', 'class', 'even', 'first', 'friend', 'get', 'go', 'going', 'hard', 'help', 'home', 'idea', 'learn', 'like', 'make', 'new', 'nt', 'one', 'online', 'parent', 'people', 'school', 'see', 'someone', 'start', 'student', 'take', 'time', 'use', 'year']","[0.0, 0.0, 0.049409871824837116, 0.03411481101047085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2188511623642401, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08777861936105938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12863703860686548, 0.04347545262216074, 0.0, 0.0, 0.0889655986006967, 0.0, 0.03571285287988879, 0.0, 0.15006240567367501, 0.0, 0.0, 0.04447453770815527, 0.032478511310117954, 0.0, 0.0, 0.05102214604589032, 0.0, 0.0, 0.0920039630461533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04269016170673252, 0.0, 0.0575265006494603, 0.0, 0.031122433139145922, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04810594138085591, 0.12475063226061213, 0.031187658065153032, 0.20431408386145486, 0.0, 0.05551932535335432, 0.027455891413048446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5179933457049469, 0.044700846088649, 0.0, 0.04822786855095802, 0.0, 0.052768181451214466, 0.5480807123821723, 0.0, 0.039119101606077615, 0.0, 0.0, 0.0, 0.0, 0.11606826783277613, 0.0, 0.054212280907117806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46071339067689077]"
2650,"['activity', 'always', 'change', 'class', 'different', 'example', 'going', 'know', 'learn', 'life', 'like', 'lot', 'many', 'might', 'much', 'new', 'one', 'people', 'person', 'really', 'reason', 'something', 'thing', 'think', 'want', 'work', 'would']","[0.0, 0.49854062980056474, 0.0, 0.0, 0.05345635616407486, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06624734352250115, 0.05589485991492777, 0.0, 0.0, 0.0, 0.0, 0.18791451473543075, 0.0, 0.0, 0.0, 0.0914529319511751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04790765704083408, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08885047560421847, 0.05451560280890979, 0.08716161683616444, 0.2571159506674486, 0.05113589468181698, 0.0, 0.10278235557068746, 0.0, 0.3353855152507746, 0.060636159415572585, 0.0, 0.0, 0.0, 0.06143158723743716, 0.0, 0.07965366780758011, 0.0, 0.0, 0.0, 0.3856747907053443, 0.4157966664647682, 0.0, 0.0, 0.0, 0.0, 0.05775185711030044, 0.15947388635457385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23711908472666204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08007240262387931, 0.15969734345590716, 0.0, 0.0, 0.0, 0.1185268110041995, 0.0, 0.12736116339031098, 0.0, 0.0, 0.047720532985244216, 0.0]"
2651,"['able', 'career', 'future', 'good', 'important', 'job', 'like', 'nt', 'one', 'really', 'school', 'student', 'success', 'way', 'work', 'working', 'would']","[0.29759961139164176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13102356549217842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08950216363889602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05482074484490804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08311646327648577, 0.0, 0.609781956512427, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1594067634577255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2304572015037695, 0.057614300375942375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0835450001087009, 0.0, 0.0, 0.29903479917679393, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40499721687957413, 0.11494280304228155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06812695399976403, 0.12282881673069772, 0.10081466760355431, 0.0, 0.3451674225666085, 0.0]"
2652,"['also', 'attitude', 'bad', 'best', 'change', 'come', 'day', 'even', 'everyone', 'feel', 'first', 'friend', 'future', 'get', 'give', 'go', 'going', 'good', 'hard', 'help', 'important', 'keep', 'life', 'like', 'make', 'much', 'nt', 'one', 'parent', 'people', 'positive', 'say', 'self', 'success', 'thing', 'think', 'time', 'try', 'want', 'would']","[0.0, 0.0, 0.0, 0.03211914659676289, 0.0, 0.0, 0.5645409045139697, 0.16780024109016134, 0.044114189606883125, 0.0, 0.0, 0.0976846832828037, 0.0, 0.09412530731260059, 0.0, 0.03840011650863047, 0.0, 0.0, 0.24793111201354445, 0.0, 0.09818065854503936, 0.0, 0.0, 0.0, 0.1337173943945747, 0.040370656013299866, 0.04093220495060652, 0.04561493218784214, 0.0, 0.08376124676896173, 0.1605592829501397, 0.10087111636224852, 0.0, 0.1766049797629067, 0.0838184617081394, 0.0, 0.041872845082830866, 0.12231427173307415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04236044897581133, 0.0, 0.0, 0.05031995752351068, 0.0, 0.0, 0.0, 0.16065464821555223, 0.027080644049173784, 0.0, 0.029301818267067774, 0.0, 0.0, 0.0, 0.04470537015558939, 0.0, 0.0, 0.0, 0.0, 0.11745291053752659, 0.029363227634381647, 0.0, 0.0, 0.052271529495808586, 0.05169952727979866, 0.0, 0.0, 0.0, 0.5304787482606799, 0.0, 0.0, 0.0, 0.041415764896473584, 0.0, 0.0, 0.05269930488690588, 0.0, 0.0, 0.0, 0.0, 0.11716159594549978, 0.0, 0.0, 0.0, 0.23614070766022702, 0.058870226288005124, 0.13659806398344979, 0.04552207499280594, 0.0, 0.05825770200900388, 0.0, 0.0, 0.0, 0.0, 0.03518303454059898, 0.0]"
2653,"['agree', 'also', 'always', 'attitude', 'bad', 'better', 'change', 'could', 'day', 'everyone', 'example', 'feel', 'first', 'get', 'give', 'goal', 'good', 'help', 'hour', 'important', 'job', 'know', 'life', 'like', 'nt', 'people', 'positive', 'problem', 'reason', 'say', 'school', 'self', 'start', 'success', 'thing', 'time', 'way', 'work', 'working', 'would', 'year']","[0.0, 0.0, 0.16343275598264212, 0.02821034227246052, 0.10384676534100015, 0.0, 0.309898725343714, 0.0736897261621504, 0.0, 0.030817042795919382, 0.0, 0.12869512310435396, 0.0, 0.0, 0.03771566125722496, 0.06745387376637242, 0.0, 0.0, 0.0, 0.0, 0.04311618264431533, 0.11844043559485536, 0.0, 0.0, 0.07829625759800908, 0.035457667608570144, 0.0, 0.0, 0.0, 0.12261292151717093, 0.03525492429724745, 0.0, 0.10003739601627287, 0.0, 0.44170802977238144, 0.0, 0.0, 0.13428623718261104, 0.0, 0.0, 0.0, 0.0, 0.05506415247216856, 0.0, 0.0744106174068258, 0.0, 0.038993694663883055, 0.0, 0.0, 0.0287675004203036, 0.0, 0.19754483950052795, 0.07135503136277521, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025789810426456408, 0.0, 0.0, 0.0, 0.0, 0.06811177355664176, 0.0, 0.0, 0.0, 0.517690074555386, 0.08682179548137854, 0.0, 0.13768945520466708, 0.10912676957516303, 0.026771307579405226, 0.0, 0.18514382677031635, 0.0, 0.0, 0.043635254475751444, 0.0, 0.20580675846122143, 0.0, 0.0, 0.0, 0.25925385997909073, 0.0, 0.02399489741808365, 0.0, 0.0, 0.0, 0.030495575180489065, 0.08247254269480066, 0.04512753168460835, 0.0, 0.18540818516158125, 0.12699159158477905]"
2654,"['best', 'better', 'career', 'change', 'class', 'come', 'example', 'family', 'first', 'future', 'get', 'give', 'go', 'goal', 'going', 'help', 'high', 'high school', 'idea', 'life', 'like', 'make', 'many', 'need', 'one', 'others', 'school', 'someone', 'start', 'student', 'teacher', 'thing', 'think', 'time', 'want', 'way', 'work', 'would', 'year']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029267541533515316, 0.04655695168341531, 0.5759359699110889, 0.03240443211861313, 0.16404351609457116, 0.031223698833363553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.022366786107079466, 0.0, 0.030402886427757375, 0.0, 0.026783895661094875, 0.0, 0.33289529461573375, 0.0, 0.01852378860827362, 0.13315374044640274, 0.022307633998438197, 0.03778295863515667, 0.023433700704002133, 0.0, 0.0, 0.0, 0.02028733872247573, 0.3538946485435247, 0.3440512665260245, 0.0, 0.0, 0.0, 0.08620386927398889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06395175744269803, 0.07186657005616817, 0.0, 0.03888055932937795, 0.050275281799793944, 0.0, 0.0, 0.0, 0.0, 0.022511558574802602, 0.0, 0.0, 0.0, 0.019481021684987252, 0.0, 0.029111042565803356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18200179581752945, 0.0, 0.0, 0.0301249985202221, 0.0, 0.19776632505992053, 0.3423524850995563, 0.0, 0.0, 0.058420834273305244, 0.0, 0.019583432311655314, 0.019528714097728748, 0.018125186234451918, 0.0, 0.0, 0.13527867222236672, 0.046071293395613805, 0.02076594549147043, 0.0, 0.0, 0.14005302156085633, 0.03197549611733807]"
2655,"['activity', 'also', 'always', 'best', 'better', 'could', 'decision', 'different', 'every', 'everyone', 'friend', 'get', 'goal', 'going', 'good', 'know', 'like', 'make', 'many', 'never', 'new', 'others', 'people', 'really', 'say', 'see', 'something', 'start', 'take', 'thing', 'think', 'time', 'use', 'way', 'world', 'year']","[0.0, 0.8021650904824065, 0.0, 0.06470488686807657, 0.07939633318527901, 0.0, 0.0, 0.0, 0.08886922444190754, 0.07068376726734124, 0.0, 0.0, 0.0, 0.0, 0.04325342052275972, 0.0, 0.06519157991721557, 0.046516836328096715, 0.0, 0.04712905390481853, 0.1977875839462773, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04122951527698508, 0.0, 0.0, 0.1406160751030285, 0.0, 0.0, 0.11472580391427735, 0.07115509872886544, 0.19699697635488533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06598281730137752, 0.0, 0.0, 0.13638671907405536, 0.0, 0.08854395447374576, 0.038164508086796896, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045574728920422754, 0.04562079346966378, 0.0, 0.0, 0.0, 0.17678804846356833, 0.0, 0.18226266049645676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12866437272092526, 0.0, 0.08343317510345255, 0.0, 0.042391605044881896, 0.0, 0.0, 0.0352182363454819, 0.20016873081823613, 0.0, 0.0, 0.07419642579949058, 0.0, 0.0, 0.0594639778491284, 0.029648914553098257, 0.027518048307479604, 0.0, 0.05141168013328284, 0.0, 0.139892860779414, 0.0, 0.0, 0.04758177042056737, 0.0, 0.04854588722183922]"
2656,"['activity', 'also', 'always', 'another', 'better', 'day', 'different', 'example', 'feel', 'generic', 'get', 'go', 'goal', 'going', 'good', 'high', 'home', 'homework', 'important', 'job', 'know', 'life', 'like', 'many', 'much', 'name', 'need', 'new', 'nt', 'people', 'person', 'reason', 'school', 'something', 'start', 'think', 'time', 'want']","[0.0, 0.2212041048116097, 0.0, 0.14497391785630087, 0.5336720938294237, 0.04177580790726869, 0.0, 0.0, 0.0, 0.06334793655064792, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20798866444187444, 0.0, 0.0416891417955118, 0.0, 0.0, 0.0, 0.12173389330022764, 0.0, 0.0, 0.12071014709258443, 0.0, 0.0, 0.0, 0.05502568973975537, 0.22684032538738705, 0.0, 0.06070597545721766, 0.05140956140322802, 0.03188517571851265, 0.17655187946617454, 0.0, 0.0, 0.0, 0.04815284276770003, 0.0, 0.08672925560031701, 0.05435532983119323, 0.0, 0.0, 0.0764797437151612, 0.0, 0.08015597446521013, 0.0, 0.0, 0.029567434542866592, 0.0, 0.17403252258998728, 0.09778558851937419, 0.0, 0.0, 0.03420365000672719, 0.0, 0.0, 0.040356692797841244, 0.055162828472908564, 0.030630458668125943, 0.0, 0.0408860936794149, 0.23856249881449612, 0.0, 0.0, 0.0, 0.0, 0.023335249579222953, 0.03459193840898097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03537954197033424, 0.0, 0.027515733828662566, 0.0, 0.0, 0.0, 0.5681367643297957, 0.04484861429123397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02657183721973253, 0.0739863611790815, 0.0, 0.0, 0.07888609941835807, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2657,"['always', 'best', 'change', 'come', 'could', 'day', 'even', 'every', 'everyone', 'first', 'friend', 'get', 'go', 'good', 'hard', 'impression', 'know', 'like', 'make', 'much', 'need', 'never', 'nt', 'one', 'people', 'school', 'someone', 'something', 'thing', 'time', 'way']","[0.0, 0.0, 0.0, 0.0, 0.03924023812632105, 0.0, 0.0, 0.0, 0.04392204764751652, 0.0, 0.0, 0.14588881780944302, 0.0, 0.046857669487553315, 0.042754481296516274, 0.15293145012906156, 0.0, 0.0, 0.16456748893726394, 0.0465854082600427, 0.04887651344281889, 0.0, 0.0, 0.0, 0.0, 0.24116891541414465, 0.20376961156710635, 0.0, 0.0, 0.027798806569845708, 0.0, 0.06695451083657035, 0.0, 0.0, 0.19472456603988875, 0.0, 0.16676186172788396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7295679809079305, 0.0, 0.0, 0.0, 0.13044337738416634, 0.0, 0.0, 0.1348134635196447, 0.0, 0.08752257739882935, 0.0, 0.0, 0.0, 0.08902130654882473, 0.0, 0.06756657351695095, 0.045049012810367474, 0.0, 0.32158867797608803, 0.08770600308438765, 0.0, 0.0, 0.0, 0.02573717346700496, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030347959734305395, 0.0, 0.0, 0.09041768123033984, 0.1392479400640127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08816706857077049, 0.0, 0.08160186182683678, 0.0, 0.0, 0.0, 0.03456979024677607, 0.0, 0.0, 0.0, 0.0, 0.0]"
2658,"['also', 'always', 'another', 'better', 'decision', 'different', 'friend', 'get', 'give', 'go', 'good', 'help', 'idea', 'keep', 'know', 'like', 'lot', 'make', 'many', 'nt', 'one', 'parent', 'people', 'take', 'time', 'try', 'use', 'want', 'world']","[0.0, 0.0, 0.0, 0.04547175599290458, 0.16738877992445272, 0.06551590008930748, 0.0, 0.0, 0.0, 0.24836725426882272, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5497653902088989, 0.13075996781421897, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05794858932998942, 0.0, 0.0, 0.11858257078111656, 0.05682679421999567, 0.04760179182778916, 0.0, 0.0, 0.1582180949094605, 0.0, 0.0, 0.3463258092453005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24526483565925825, 0.0, 0.0, 0.0, 0.07123902944273772, 0.0, 0.13910948832210654, 0.0, 0.0, 0.03833864124082425, 0.05337422672346358, 0.24889922770043188, 0.05364068413720569, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2078507157922561, 0.08314028631690246, 0.0, 0.0, 0.07400191121045771, 0.3659605778025947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.052141993175551585, 0.0, 0.0, 0.0, 0.0, 0.1160308630712736, 0.1288931310878724, 0.14451949380406298, 0.12371499360109513, 0.0, 0.0, 0.0, 0.06687676183363862, 0.0, 0.0]"
2659,"['able', 'also', 'come', 'could', 'day', 'example', 'future', 'get', 'give', 'going', 'good', 'help', 'idea', 'job', 'know', 'learn', 'lot', 'new', 'one', 'others', 'school', 'see', 'something', 'start', 'student', 'take', 'technology', 'want', 'work', 'working', 'would']","[0.2776937807329395, 0.0, 0.0, 0.05880635911884099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25849846013128125, 0.1572416739134786, 0.1406121445231329, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06172426695955438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16703109314181921, 0.0, 0.15335693751694685, 0.07349126497325052, 0.0, 0.0, 0.19400569994894878, 0.05115389710151306, 0.0, 0.0, 0.2239429670780726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07929720158185911, 0.0, 0.0, 0.3251399347980668, 0.0, 0.0, 0.0599677928161568, 0.14717671919079217, 0.0, 0.0, 0.1380524624947499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16584792240087404, 0.0, 0.10752119480844187, 0.0, 0.08033598364111247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22322637738888237, 0.07705433300504898, 0.0, 0.0, 0.06401545089746298, 0.18192125569834444, 0.12596925985632726, 0.0, 0.06743264492209418, 0.0, 0.132991929069892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42665185209188417, 0.0, 0.17191957177665898, 0.094071380232158, 0.0, 0.3220798780957604, 0.0]"
2660,"['able', 'also', 'bad', 'class', 'day', 'every', 'family', 'first', 'get', 'go', 'home', 'homework', 'important', 'like', 'nt', 'one', 'play', 'school', 'something', 'student', 'thing', 'think', 'time', 'working', 'would']","[0.11377273482744871, 0.0, 0.0, 0.03613995396945882, 0.0, 0.0, 0.0, 0.09440308401085772, 0.0, 0.0, 0.0, 0.0, 0.3245798226526903, 0.0, 0.0, 0.08641440325090252, 0.0, 0.0, 0.0, 0.10529293357498244, 0.0, 0.0, 0.0, 0.10312417150680964, 0.0, 0.04542442140055355, 0.0, 0.0, 0.0, 0.03141560848070441, 0.0, 0.18916429858003517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5945604710666796, 0.1355001745928672, 0.0, 0.0, 0.09532660972167434, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12188284348738909, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16519518846871303, 0.13215615077497045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0615802332043797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37726064990819985, 0.0, 0.0, 0.0, 0.07868249228261559, 0.0, 0.4257852086992635, 0.0, 0.0, 0.0, 0.0, 0.13285088816799606, 0.03311992212823231, 0.030739594713743754, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057812376116725205, 0.0, 0.07917478411031477, 0.0]"
2661,"['also', 'bad', 'better', 'change', 'come', 'could', 'different', 'even', 'example', 'get', 'goal', 'going', 'good', 'hard', 'idea', 'keep', 'know', 'life', 'make', 'need', 'one', 'people', 'person', 'really', 'see', 'self', 'something', 'thing', 'try', 'want', 'way', 'work', 'would']","[0.0, 0.0, 0.0, 0.1315479026886297, 0.0, 0.0, 0.0, 0.028635269152670347, 0.0, 0.047901077173700846, 0.0, 0.26671973100619834, 0.0, 0.032125144653706486, 0.029312040297044893, 0.0, 0.0, 0.03152359661874012, 0.02820645182114293, 0.0, 0.0, 0.023012527854664698, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.057175742542674844, 0.0, 0.0, 0.3109901919249745, 0.04822048975717948, 0.0381431984504436, 0.0, 0.0285825617733331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05912841577835949, 0.0, 0.0, 0.0, 0.03434859254254441, 0.0, 0.0894306612644806, 0.0, 0.06579808079977274, 0.0, 0.0, 0.08000612607361172, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02316147998529793, 0.0, 0.0, 0.0, 0.06013034935151447, 0.0, 0.0, 0.0, 0.2823223364361967, 0.026156986344641347, 0.0, 0.0, 0.0, 0.0, 0.02906448578639206, 0.0, 0.0, 0.0, 0.17236802365882004, 0.683482136283764, 0.0, 0.04773349022912147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.161190536505114, 0.0, 0.0, 0.18644123913123115, 0.0, 0.05965039024041201, 0.3555104824262445, 0.021365470066334474, 0.0, 0.0, 0.02401607189912007, 0.0]"
2662,"['best', 'change', 'everyone', 'example', 'get', 'go', 'important', 'life', 'like', 'many', 'may', 'need', 'never', 'person', 'really', 'say', 'self', 'take', 'thing', 'want', 'way', 'world']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34561901945511175, 0.0, 0.0, 0.12755413754186526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12820176923488533, 0.08804277455098938, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14583103146430293, 0.0, 0.08780993306270464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22125272267518262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5873803378214469, 0.14144482347433437, 0.0, 0.0, 0.19789947826190799, 0.13483665864168073, 0.0, 0.0, 0.0, 0.08861264496848777, 0.23632467775471658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10007304135463568, 0.0, 0.0, 0.0, 0.0, 0.22239347069496776, 0.0, 0.10815927317310178, 0.0, 0.0, 0.13762678360627742, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19237027660913733, 0.0, 0.0, 0.30834643970666803, 0.0, 0.0, 0.0, 0.0, 0.07607140326612113, 0.18135124457682558, 0.0, 0.0, 0.12336602792825983, 0.0, 0.0]"
2663,"['also', 'bad', 'class', 'different', 'example', 'first', 'generic', 'good', 'idea', 'know', 'like', 'make', 'name', 'nt', 'phone', 'school', 'student', 'take', 'teacher', 'think', 'use']","[0.0, 0.0, 0.0, 0.03697669095640209, 0.0, 0.0, 0.0, 0.0482943844609028, 0.0, 0.0, 0.0, 0.0, 0.1423263073691029, 0.0, 0.0, 0.0, 0.0, 0.05316564990463448, 0.0, 0.0, 0.0, 0.03881143430868614, 0.0, 0.0, 0.0, 0.04647611874163098, 0.0, 0.0, 0.07017358550613831, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06432984026491863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04986107217885032, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03770698569893511, 0.0, 0.0, 0.06235237931306363, 0.0, 0.033733283518535974, 0.0, 0.0, 0.0, 0.0, 0.07034847684621316, 0.0, 0.0, 0.0, 0.0676079602830072, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6175123997749572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10527143102005099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1980196725961634, 0.0, 0.042400789795847105, 0.10137336498869441, 0.0, 0.0, 0.03388673726786399, 0.0, 0.0, 0.7051215695829771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
